"","sample.unit","Abramites.hypselonotus","Abrus.precatorius","Acacia.auriculiformis","Acacia.longifolia","Acacia.mangium","Acacia.mearnsii","Acacia.podalyriifolia","Acestrorhynchus.pantaneiro","Adenanthera.pavonina","Aedes.aegypti","Aedes.albopictus","Aequidens.plagiozonatus","Agave.sisalana","Ageneiosus.inermis","Albizia.lebbeck","Aleurites.moluccanus","Amazona.aestiva","Amynthas.corticis","Amynthas.gracilis","Ancistrus.multispinis","Andropogon.gayanus","Anolis.porcatus","Anthidium.manicatum","Aphyocharax.anisitsi","Aphyocharax.dentatus","Apis.mellifera","Arapaima.gigas","Aristida.adscensionis","Artocarpus.altilis","Artocarpus.heterophyllus","Arundo.donax","Asparagus.aethiopicus","Asparagus.densiflorus","Asparagus.setaceus","Astronotus.crassipinnis","Astronotus.ocellatus","Astyanax.lacustris","Asystasia.gangetica","Auchenipterus.osteomystax","Australoheros.facetus","Azadirachta.indica","Bambusa.textilis","Bambusa.vulgaris","Begonia.ulmifolia","Bidens.pilosa","Bostrichobranchus.digonas","Brachylaena.discolor","Bradybaena.similaris","Brillantaisia.lamium","Brotogeris.chiriri","Brotogeris.tirica","Brycon.amazonicus","Brycon.hilarii","Bryconamericus.exodon","Bubalus.bubalis","Bubulcus.ibis","Butis.koilomatodon","Cakile.maritima","Callithrix.geoffroyi","Callithrix.jacchus","Callithrix.penicillata","Calotropis.gigantea","Calotropis.procera","Canis.familiaris","Capra.hircus","Carassius.auratus","Carijoa.riisei","Carpobrotus.acinaciformis","Carpobrotus.edulis","Caryota.urens","Cassytha.filiformis","Casuarina.equisetifolia","Catathyridium.jenynsii","Catharanthus.roseus","Caulerpa.scalpelliformis","Cenchrus.ciliaris","Cenchrus.clandestinus","Cenchrus.echinatus","Cenchrus.pedicellatus","Cenchrus.purpureus","Cenchrus.setaceus","Centella.asiatica","Ceratium.furcoides","Cestrum.nocturnum","Charax.stenopterus","Charybdis.hellerii","Christella.dentata","Chrysanthemum.myconis","Cichla.kelberi","Cichla.monoculus","Cichla.ocellaris","Cichla.pinima","Cichla.piquiti","Cichla.temensis","Cichlasoma.dimerus","Cinnamomum.burmanni","Cinnamomum.verum","Cirsium.vulgare","Cissus.verticillata","Citrus.limon","Citrus.sinensis","Citrus.x.limon","Clarias.gariepinus","Clitoria.fairchildiana","Coffea.arabica","Coix.lacryma.jobi","Colocasia.esculenta","Colossoma.macropomum","Columba.livia","Coptodon.rendalli","Corbicula.fluminea","Corbicula.largillierti","Cordyline.fruticosa","Coreopsis.tinctoria","Cortaderia.selloana","Corydoras.nattereri","Corymbia.citriodora","Corymbia.torelliana","Coscinodiscus.wailesii","Crocosmia.crocosmiiflora","Crocosmia.x.crocosmiiflora","Crotalaria.juncea","Crotalaria.retusa","Crotalaria.spectabilis","Cryptostegia.grandiflora","Cryptostegia.madagascariensis","Cupressus.lusitanica","Curculigo.capitulata","Cynodon.dactylon","Cynopotamus.kincaidi","Cyperus.rotundus","Cyprinus.carpio","Cytisus.scoparius","Danio.rerio","Delonix.regia","Deparia.petersenii","Dieffenbachia.seguine","Digitaria.eriantha","Digitaria.insularis","Digitonthophagus.gazella","Dilocarcinus.pagei","Distimake.tuberosus","Dracaena.fragrans","Dracaena.trifasciata","Duranta.erecta","Echinochloa.crus.galli","Elaeis.guineensis","Eleutherodactylus.johnstonei","Epipremnum.aureum","Epipremnum.pinnatum","Equus.asinus","Equus.caballus","Eragrostis.plana","Eriobotrya.japonica","Erythrinus.erythrinus","Estrilda.astrild","Eucalyptus.crebra","Eucalyptus.robusta","Eucalyptus.saligna","Eucalyptus.viminalis","Eulophia.maculata","Euphorbia.tirucalli","Euterpe.oleracea","Felis.catus","Ficus.microcarpa","Furcraea.foetida","Geophagus.sveni","Grevillea.banksii","Grevillea.robusta","Gymnocorymbus.ternetzi","Gymnorhamphichthys.hypostomus","Gymnotus.inaequilabiatus","Gymnotus.pantanal","Gymnotus.paraguensis","Gymnotus.sylvius","Harmonia.axyridis","Hedychium.coccineum","Hedychium.coronarium","Hedychium.gardnerianum","Hemidactylus.mabouia","Hemiodus.orthonops","Heptapleurum.actinophyllum","Heptapleurum.arboricola","Hevea.brasiliensis","Hippobroma.longiflora","Hisonotus.notatus","Hoplerythrinus.unitaeniatus","Hoplias.intermedius","Hoplias.lacerdae","Hoplosternum.littorale","Hovenia.dulcis","Hura.crepitans","Hyblaea.puera","Hyparrhenia.rufa","Hyphessobrycon.eques","Hyphessobrycon.haraldschultzi","Hyphessobrycon.herbertaxelrodi","Hypophthalmichthys.molitrix","Hypophthalmichthys.nobilis","Hypophthalmus.edentatus","Ictalurus.punctatus","Impatiens.walleriana","Iris.domestica","Isognomon.bicolor","Jatropha.curcas","Jatropha.gossypiifolia","Kalanchoe.fedtschenkoi","Kalanchoe.pinnata","Kerodon.rupestris","Knodus.moenkhausii","Laetacara.araguaiae","Laetacara.curviceps","Lantana.camara","Leontopithecus.chrysomelas","Lepomis.gibbosus","Leporinus.friderici","Leporinus.macrocephalus","Leporinus.octofasciatus","Leporinus.tigrinus","Lepthoplosternum.pectorale","Leptodactylus.labyrinthicus","Lepus.europaeus","Leucaena.leucocephala","Ligustrum.japonicum","Ligustrum.lucidum","Ligustrum.sinense","Limnoperna.fortunei","Liolaemus.lutzae","Lissachatina.fulica","Livistona.chinensis","Lonicera.japonica","Lophiosilurus.alexandri","Loricariichthys.platymetopon","Loricariichthys.rostratus","Macrothelypteris.torresiana","Magallana.gigas","Magnolia.champaca","Mangifera.indica","Megaleporinus.macrocephalus","Megaleporinus.obtusidens","Megaleporinus.piavussu","Megathyrsus.maximus","Melanoides.tuberculata","Melia.azedarach","Melinis.minutiflora","Melinis.repens","Mesocyclops.ogunnus","Metynnis.lippincottianus","Metynnis.maculatus","Micropterus.salmoides","Mikania.cordifolia","Mikrogeophagus.altispinosus","Mikrogeophagus.ramirezi","Mimagoniates.microlepis","Mimosa.caesalpiniifolia","Mimusops.coriacea","Moenkhausia.costae","Momordica.charantia","Monomorium.floricola","Monstera.deliciosa","Morus.alba","Morus.nigra","Muntingia.calabura","Murraya.paniculata","Mus.musculus","Musa.ornata","Musa.velutina","Myiopsitta.monachus","Myocastor.coypus","Nandayus.nenday","Nannostomus.beckfordi","Nasua.nasua","Nephrolepis.brownii","Nephrolepis.cordifolia","Neustanthus.phaseoloides","Nicotiana.glauca","Nymphoides.indica","Odontesthes.bonariensis","Oeceoclades.maculata","Oreochromis.niloticus","Pachira.aquatica","Parkinsonia.aculeata","Parotocinclus.maculicauda","Paspalum.millegrana","Passer.domesticus","Peltophorum.dubium","Persea.americana","Persicaria.capitata","Phalloceros.caudimaculatus","Phoenix.roebelenii","Phyllodytes.luteolus","Phyllostachys.aurea","Physalis.angulata","Physella.acuta","Piaractus.mesopotamicus","Pilea.cadierei","Pimelodus.fur","Pimelodus.maculatus","Pimelodus.ornatus","Pinus.caribaea","Pinus.elliottii","Pithecellobium.dulce","Pittosporum.undulatum","Plagioscion.squamosissimus","Platydoras.armatulus","Poecilia.reticulata","Poecilia.sphenops","Pogonopoma.wertheimeri","Polydora.cornuta","Pontoscolex.corethrurus","Potamotrygon.falkneri","Potamotrygon.motoro","Potentilla.indica","Procambarus.clarkii","Prochilodus.argenteus","Prochilodus.costatus","Prochilodus.lineatus","Prosopis.juliflora","Prosopis.pallida","Pseudoplatystoma.corruscans","Pseudoplatystoma.fasciatum","Psidium.guajava","Pteris.vittata","Pterodoras.granulosus","Pterygoplichthys.ambrosettii","Pterygoplichthys.disjunctivus","Pterygoplichthys.pardalis","Pygocentrus.nattereri","Pyrrhulina.brevis","Rattus.norvegicus","Rattus.rattus","Rhinella.diptycha","Rhinella.jimi","Ricinus.communis","Robinia.pseudoacacia","Roeboides.descalvadensis","Roystonea.oleracea","Rubus.niveus","Rubus.rosifolius","Rubus.ulmifolius","Saccostrea.cuccullata","Saimiri.sciureus","Salminus.brasiliensis","Salminus.franciscanus","Salvator.merianae","Sansevieria.trifasciata","Satanoperca.pappaterra","Schizolobium.parahyba","Scinax.x.signatus","Scleromystax.barbatus","Sechium.edule","Selaginella.kraussiana","Senecio.madagascariensis","Senna.macranthera","Serrasalmus.brandtii","Serrasalmus.maculatus","Serrasalmus.marginatus","Serrasalmus.spilopleura","Sesbania.virgata","Sicyos.edulis","Sorubim.lima","Spartium.junceum","Spathodea.campanulata","Steindachnerina.brevipinna","Sturnus.vulgaris","Styela.plicata","Sus.scrofa","Swietenia.macrophylla","Syngonium.angustatum","Syngonium.podophyllum","Syzygium.aromaticum","Syzygium.cumini","Syzygium.jambos","Syzygium.malaccense","Tanichthys.albonubes","Tecoma.stans","Temora.turbinata","Terminalia.catappa","Tetragonia.tetragonoides","Tetragonopterus.argenteus","Tetrapanax.papyrifer","Thespesia.populnea","Thunbergia.alata","Thunbergia.grandiflora","Tithonia.diversifolia","Trachelyopterus.galeatus","Trachelyopterus.lucenai","Trachemys.dorbigni","Trachemys.scripta","Trachemys.scripta.elegans","Trachydoras.paraguayensis","Tradescantia.fluminensis","Tradescantia.zebrina","Triportheus.angulatus","Triportheus.nematurus","Tropidurus.hispidus","Ulex.europaeus","Urena.lobata","Urochloa.arrecta","Urochloa.brizantha","Urochloa.dictyoneura","Urochloa.eminii","Urochloa.humidicola","Urochloa.mutica","Urochloa.plantaginea","Urochloa.ruziziensis","Urochloa.subquadripara","Urochloa.trichopus","Vachellia.farnesiana","Wasmannia.auropunctata","Xiphophorus.hellerii","Xiphophorus.maculatus","Zantedeschia.aethiopica","Zaprionus.indianus"
"378","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL",0,0,0,0,0,0,0,0,5,13,5,0,1,0,7,1,860,1,0,5,0,0,25,0,0,146,0,0,0,5,0,0,0,2,1,4,16,0,0,3,0,0,0,0,37,0,0,23,21,3288,37,0,0,0,0,97,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,8,0,12,4,19,0,34,2,5,3,0,5,0,39,19,10,9,5,5,6,1,1,1,51,10,0,2,0,0,9,0,0,0,1308,2,2,2,1,1,1,2,0,0,0,4,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,5,4,77,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,24,4,42,16,2,6,35,52,9,1,0,0,0,0,0,0,7,11,1,2,1,1,6,2,40,5,1,8,3,2,0,0,0,0,0,41,0,0,9,0,5,0,0,2,5,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,7,21,1,11,17,0,0,0,0,4,1,0,0,26,0,5,1,13,17,29,20,2,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,10,7,36,21,0,1,2,19,2,2,30,1,48,2,1,1,2,7,15,2,5,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,0,0,0,0,0,0,0,0,3,6,0,3,1,1,0,6,17,1,1,3,6,0,15,0,6,10,25,26,1,0,1,43,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,8,0,0,0,0,0,7,0,1,0,0,15,6,9,0,0,0,0,0,0,7,0,0,2,47,0,9,0,0,0,0,0,0,0,0,0,0,14,17,0,0,7,13
"380","RESERVA EXTRATIVISTA LAGO DO CEDRO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO SERRANA DE PETRÓPOLIS",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,11,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,2,4,419,0,2,2,0,16,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,1,3,1,8,0,3,0,1,1,0,3,0,0,0,0,0,0,0,1,0,1,2,5,3,0,4,0,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,81,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,2,1,0,1,7,2,1,8,0,2,3,3,0,0,7,3,0,0,0,0,0,0,1,0,1,0,2,0,0,5,1,0,0,0,0,0,6,0,0,1,1,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,7,1,4,0,0,0,0,6,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,10,4,6,1,1,4,0,0,0,2,1,0,0,2,0,0,3,0,3,1,0,0,6,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,13,0,0,0,0,0,6,0,3,5,0,0,0,4,1,0,0,1,0
"382","ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DE LAGOA SANTA",0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,21,7,0,0,0,0,16,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","RESERVA BIOLÓGICA UNIÃO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"384","PARQUE NACIONAL DA SERRA DO TEIXEIRA",0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","PARQUE ESTADUAL DE CORUMBIARA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","FLORESTA NACIONAL DE JACUNDÁ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO TAPACURÁ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
